,公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG,ESG_ByPR
858,全科,電子通路業,3209,39.0,34.0,54.0,54.0,14.0,64,64.0,99.0,99.0,69,29.0,49.0,94.0,64.0,89.0,59,44,84,84.0,94.0,49.0,64.0,59.0,59.0,74.0,1,1,1,1,63
859,弘憶股,電子通路業,3312,19.0,19.0,29.0,79.0,34.0,99,99.0,84.0,89.0,74,64.0,69.0,84.0,14.0,74.0,99,14,59,34.0,99.0,54.0,59.0,54.0,64.0,69.0,1,1,1,1,61
860,安馳,電子通路業,3528,59.0,64.0,44.0,59.0,49.0,74,74.0,39.0,74.0,24,24.0,74.0,49.0,29.0,84.0,79,69,89,89.0,74.0,59.0,69.0,39.0,39.0,49.0,1,1,1,1,59
861,大聯大,電子通路業,3702,79.0,84.0,89.0,14.0,79.0,79,79.0,19.0,29.0,89,74.0,34.0,24.0,9.0,44.0,9,74,64,79.0,54.0,64.0,74.0,34.0,19.0,14.0,1,1,1,1,52
862,崇越,電子通路業,5434,94.0,94.0,94.0,19.0,69.0,84,84.0,54.0,84.0,79,79.0,44.0,54.0,44.0,49.0,39,59,24,29.0,79.0,99.0,79.0,69.0,74.0,79.0,1,1,1,1,66
863,豐藝,電子通路業,6189,64.0,59.0,49.0,69.0,39.0,89,89.0,79.0,44.0,14,19.0,9.0,9.0,24.0,29.0,34,79,14,19.0,84.0,69.0,84.0,19.0,14.0,39.0,1,1,1,1,46
864,全國電,電子通路業,6281,14.0,14.0,19.0,89.0,54.0,14,19.0,14.0,34.0,59,84.0,29.0,19.0,19.0,19.0,29,84,99,99.0,49.0,74.0,89.0,29.0,24.0,19.0,1,1,1,1,44
865,展碁國際,電子通路業,6776,44.0,39.0,34.0,74.0,89.0,94,94.0,44.0,59.0,54,89.0,79.0,69.0,54.0,69.0,84,89,69,44.0,14.0,79.0,94.0,89.0,84.0,99.0,1,1,1,1,69
866,長華*,電子通路業,8070,99.0,99.0,99.0,24.0,64.0,19,24.0,9.0,14.0,49,94.0,14.0,14.0,39.0,14.0,94,64,74,39.0,9.0,84.0,9.0,9.0,9.0,9.0,1,1,1,1,43
867,陞泰,電子通路業,8072,29.0,29.0,9.0,99.0,99.0,69,69.0,64.0,39.0,9,69.0,89.0,79.0,59.0,39.0,54,94,29,24.0,89.0,14.0,14.0,14.0,89.0,89.0,1,1,1,1,54
868,至上,電子通路業,8112,74.0,74.0,64.0,29.0,39.0,59,59.0,94.0,69.0,44,14.0,94.0,99.0,79.0,34.0,49,99,34,64.0,69.0,9.0,19.0,94.0,94.0,84.0,1,1,1,1,62
869,三商電,資訊服務業,2427,18.0,18.0,27.0,81.0,27.0,99,99.0,72.0,18.0,18,99.0,81.0,99.0,90.0,9.0,36,99,99,99.0,9.0,90.0,99.0,90.0,9.0,9.0,1,1,1,1,60
870,凌群,資訊服務業,2453,54.0,54.0,36.0,54.0,45.0,9,18.0,18.0,63.0,9,90.0,45.0,36.0,54.0,63.0,99,72,54,18.0,18.0,99.0,90.0,81.0,45.0,63.0,1,1,1,1,51
871,華經,資訊服務業,2468,9.0,9.0,9.0,99.0,72.0,18,9.0,81.0,45.0,63,81.0,99.0,90.0,99.0,36.0,90,63,9,9.0,99.0,81.0,81.0,72.0,36.0,18.0,1,1,1,1,55
872,資通,資訊服務業,2471,90.0,90.0,90.0,27.0,36.0,90,90.0,36.0,36.0,54,72.0,36.0,63.0,63.0,45.0,54,54,45,36.0,27.0,72.0,72.0,63.0,99.0,45.0,1,1,1,1,59
873,敦陽科,資訊服務業,2480,63.0,63.0,63.0,45.0,63.0,27,27.0,90.0,90.0,99,63.0,54.0,72.0,81.0,99.0,27,90,90,90.0,63.0,63.0,63.0,18.0,63.0,90.0,1,1,1,1,66
874,零壹,資訊服務業,3029,81.0,81.0,72.0,36.0,99.0,81,81.0,63.0,72.0,45,54.0,72.0,54.0,72.0,81.0,45,45,81,81.0,36.0,54.0,54.0,54.0,81.0,72.0,1,1,1,1,66
875,傳奇,資訊服務業,4994,27.0,27.0,18.0,90.0,90.0,72,72.0,54.0,54.0,36,45.0,27.0,45.0,27.0,54.0,81,81,72,63.0,54.0,45.0,45.0,45.0,54.0,54.0,1,1,1,1,53
876,訊連,資訊服務業,5203,99.0,99.0,99.0,9.0,18.0,63,63.0,27.0,27.0,90,36.0,63.0,81.0,45.0,27.0,72,36,63,54.0,90.0,36.0,36.0,36.0,27.0,36.0,1,1,1,1,53
877,邁達特,資訊服務業,6112,45.0,45.0,54.0,63.0,90.0,45,36.0,45.0,81.0,81,27.0,18.0,18.0,9.0,72.0,63,27,36,27.0,81.0,27.0,27.0,27.0,72.0,99.0,1,1,1,1,49
878,關貿,資訊服務業,6183,72.0,72.0,81.0,18.0,81.0,54,54.0,99.0,99.0,27,18.0,9.0,27.0,36.0,18.0,9,18,27,72.0,72.0,18.0,18.0,99.0,90.0,81.0,1,1,1,1,51
879,精誠,資訊服務業,6214,36.0,36.0,45.0,72.0,54.0,36,45.0,9.0,9.0,72,9.0,90.0,9.0,18.0,90.0,18,9,18,45.0,45.0,9.0,9.0,9.0,18.0,27.0,1,1,1,1,33
880,益航,貿易百貨,2601,93.0,93.0,99.0,0.0,69.0,99,99.0,99.0,3.0,87,93.0,39.0,9.0,51.0,21.0,93,39,99,99.0,3.0,63.0,93.0,93.0,39.0,0.0,1,1,1,1,63
881,欣欣,貿易百貨,2901,69.0,69.0,69.0,27.0,9.0,93,93.0,15.0,45.0,39,15.0,75.0,75.0,39.0,69.0,21,33,3,3.0,87.0,93.0,99.0,99.0,99.0,63.0,1,1,1,1,56
882,遠百,貿易百貨,2903,75.0,75.0,75.0,21.0,15.0,39,39.0,93.0,27.0,3,0.0,3.0,3.0,27.0,0.0,45,3,3,0.0,15.0,9.0,15.0,15.0,21.0,21.0,1,1,1,1,26
883,三商,貿易百貨,2905,99.0,99.0,87.0,15.0,75.0,27,33.0,45.0,75.0,9,99.0,81.0,99.0,81.0,63.0,27,9,93,93.0,21.0,15.0,21.0,21.0,75.0,87.0,1,1,1,1,58
884,高林,貿易百貨,2906,87.0,87.0,51.0,33.0,81.0,87,87.0,57.0,33.0,15,21.0,15.0,21.0,3.0,15.0,3,93,87,87.0,93.0,21.0,27.0,27.0,57.0,27.0,1,1,1,1,49
885,特力,貿易百貨,2908,81.0,81.0,81.0,9.0,51.0,33,21.0,69.0,99.0,21,27.0,99.0,93.0,45.0,93.0,51,87,21,21.0,69.0,27.0,33.0,33.0,63.0,99.0,1,1,1,1,56
886,統領,貿易百貨,2910,39.0,39.0,33.0,45.0,3.0,81,75.0,39.0,63.0,27,33.0,69.0,69.0,15.0,9.0,15,15,27,27.0,57.0,99.0,39.0,39.0,51.0,33.0,1,1,1,1,42
887,麗嬰房,貿易百貨,2911,9.0,9.0,3.0,81.0,99.0,75,69.0,33.0,57.0,33,39.0,51.0,63.0,33.0,57.0,63,21,33,9.0,51.0,75.0,45.0,45.0,93.0,69.0,1,1,1,1,49
888,統一超,貿易百貨,2912,45.0,63.0,93.0,3.0,93.0,3,27.0,0.0,39.0,99,45.0,0.0,0.0,0.0,33.0,0,27,9,33.0,81.0,39.0,51.0,51.0,15.0,51.0,1,1,1,1,36
889,農林,貿易百貨,2913,51.0,57.0,45.0,51.0,63.0,21,3.0,27.0,51.0,45,51.0,9.0,57.0,21.0,3.0,9,99,39,57.0,45.0,87.0,57.0,57.0,45.0,39.0,1,1,1,1,44
890,潤泰全,貿易百貨,2915,63.0,45.0,63.0,93.0,33.0,63,51.0,51.0,81.0,81,57.0,93.0,45.0,63.0,39.0,39,81,69,69.0,9.0,3.0,63.0,63.0,69.0,75.0,1,1,1,1,58
891,淘帝-KY,貿易百貨,2929,57.0,51.0,57.0,69.0,21.0,57,45.0,63.0,87.0,51,63.0,57.0,81.0,9.0,45.0,99,45,75,75.0,99.0,81.0,69.0,69.0,27.0,45.0,1,1,1,1,60
892,三商家購,貿易百貨,2945,0.0,0.0,0.0,99.0,45.0,0,9.0,21.0,69.0,93,69.0,63.0,51.0,69.0,51.0,33,51,81,81.0,27.0,69.0,75.0,75.0,87.0,81.0,1,1,1,1,52
893,日成-KY,貿易百貨,4807,33.0,33.0,27.0,63.0,57.0,9,15.0,3.0,21.0,57,75.0,87.0,39.0,75.0,81.0,75,57,51,45.0,63.0,45.0,0.0,0.0,0.0,15.0,1,1,1,1,41
894,台南-KY,貿易百貨,5906,3.0,3.0,9.0,75.0,27.0,45,57.0,9.0,15.0,63,81.0,45.0,27.0,87.0,87.0,81,63,57,51.0,75.0,51.0,81.0,81.0,9.0,57.0,1,1,1,1,50
895,大洋-KY,貿易百貨,5907,27.0,27.0,15.0,87.0,87.0,51,81.0,87.0,0.0,69,87.0,33.0,15.0,93.0,99.0,87,69,15,15.0,39.0,57.0,87.0,87.0,3.0,9.0,1,1,1,1,53
896,金麗-KY,貿易百貨,8429,15.0,15.0,21.0,57.0,0.0,69,63.0,81.0,9.0,75,9.0,21.0,33.0,57.0,27.0,69,75,63,63.0,0.0,33.0,9.0,9.0,33.0,3.0,1,1,1,1,36
897,阿瘦,貿易百貨,8443,21.0,21.0,39.0,39.0,39.0,15,0.0,75.0,93.0,0,3.0,27.0,87.0,99.0,75.0,57,3,45,39.0,33.0,0.0,3.0,3.0,81.0,93.0,1,1,1,1,40
898,山隆,油電燃氣業,2616,27.0,27.0,27.0,87.0,15.0,99,99.0,27.0,27.0,63,99.0,27.0,27.0,99.0,39.0,99,87,63,39.0,99.0,99.0,87.0,87.0,27.0,27.0,1,1,1,1,60
899,台塑化,油電燃氣業,6505,87.0,99.0,99.0,15.0,51.0,27,27.0,15.0,15.0,99,87.0,15.0,15.0,87.0,27.0,39,75,87,87.0,63.0,51.0,15.0,15.0,15.0,15.0,1,1,1,1,49
900,台汽電,油電燃氣業,8926,99.0,87.0,75.0,39.0,39.0,87,87.0,39.0,51.0,87,75.0,39.0,39.0,75.0,99.0,51,63,99,99.0,75.0,39.0,75.0,75.0,39.0,51.0,1,1,1,1,67
901,大台北,油電燃氣業,9908,63.0,63.0,63.0,51.0,27.0,75,75.0,63.0,87.0,51,63.0,87.0,63.0,63.0,75.0,63,51,75,75.0,15.0,75.0,63.0,63.0,63.0,87.0,1,1,1,1,64
902,欣天然,油電燃氣業,9918,75.0,75.0,51.0,63.0,75.0,63,63.0,99.0,63.0,75,51.0,75.0,99.0,51.0,51.0,15,99,15,15.0,51.0,63.0,51.0,51.0,99.0,63.0,1,1,1,1,62
903,新海,油電燃氣業,9926,51.0,51.0,87.0,27.0,87.0,51,51.0,87.0,39.0,39,39.0,51.0,75.0,39.0,15.0,27,39,51,63.0,27.0,87.0,99.0,99.0,75.0,39.0,1,1,1,1,56
904,欣高,油電燃氣業,9931,39.0,39.0,39.0,75.0,63.0,39,39.0,75.0,75.0,27,27.0,63.0,87.0,27.0,63.0,87,27,39,51.0,39.0,27.0,39.0,39.0,87.0,75.0,1,1,1,1,51
905,全國,油電燃氣業,9937,15.0,15.0,15.0,99.0,99.0,15,15.0,51.0,99.0,15,15.0,99.0,51.0,15.0,87.0,75,15,27,27.0,87.0,15.0,27.0,27.0,51.0,99.0,1,1,1,1,46
906,萬企,觀光餐旅,2701,39.0,33.0,21.0,63.0,99.0,99,99.0,87.0,51.0,39,99.0,21.0,93.0,93.0,57.0,99,51,93,69.0,39.0,3.0,99.0,69.0,63.0,21.0,1,1,1,1,64
907,華園,觀光餐旅,2702,33.0,39.0,75.0,33.0,99.0,93,93.0,99.0,3.0,27,15.0,33.0,99.0,21.0,3.0,69,45,45,57.0,33.0,75.0,15.0,63.0,93.0,3.0,1,1,1,1,51
908,國賓,觀光餐旅,2704,99.0,99.0,81.0,39.0,39.0,63,51.0,33.0,87.0,9,21.0,57.0,45.0,27.0,75.0,3,15,15,39.0,3.0,93.0,21.0,81.0,87.0,99.0,1,1,1,1,51
909,六福,觀光餐旅,2705,21.0,15.0,45.0,75.0,51.0,9,69.0,15.0,75.0,75,27.0,75.0,39.0,99.0,81.0,63,93,39,21.0,93.0,69.0,27.0,45.0,45.0,93.0,1,1,1,1,54
910,第一店,觀光餐旅,2706,45.0,45.0,3.0,81.0,57.0,81,87.0,93.0,63.0,15,33.0,99.0,81.0,33.0,45.0,93,21,63,33.0,87.0,63.0,33.0,99.0,99.0,69.0,1,1,1,1,61
911,晶華,觀光餐旅,2707,69.0,69.0,87.0,15.0,87.0,39,27.0,39.0,39.0,63,39.0,69.0,51.0,39.0,33.0,39,27,33,51.0,57.0,81.0,39.0,39.0,39.0,39.0,1,1,1,1,48
912,遠雄來,觀光餐旅,2712,51.0,51.0,27.0,99.0,33.0,69,33.0,69.0,21.0,21,45.0,3.0,69.0,45.0,9.0,57,33,75,81.0,45.0,57.0,45.0,57.0,75.0,57.0,1,1,1,1,49
913,夏都,觀光餐旅,2722,27.0,27.0,9.0,93.0,81.0,57,21.0,63.0,33.0,93,9.0,93.0,63.0,15.0,15.0,9,39,21,27.0,21.0,51.0,9.0,75.0,81.0,51.0,1,1,1,1,43
914,美食-KY,觀光餐旅,2723,63.0,63.0,57.0,51.0,21.0,3,45.0,21.0,81.0,99,51.0,45.0,27.0,51.0,87.0,45,99,69,87.0,75.0,99.0,51.0,21.0,33.0,81.0,1,1,1,1,57
915,王品,觀光餐旅,2727,9.0,9.0,93.0,9.0,69.0,21,63.0,3.0,9.0,81,63.0,51.0,3.0,3.0,99.0,81,81,81,75.0,27.0,39.0,63.0,33.0,3.0,9.0,1,1,1,1,43
916,雄獅,觀光餐旅,2731,57.0,57.0,39.0,57.0,45.0,45,75.0,75.0,27.0,33,69.0,39.0,75.0,63.0,21.0,87,57,99,99.0,63.0,33.0,69.0,93.0,69.0,27.0,1,1,1,1,59
917,寒舍,觀光餐旅,2739,75.0,75.0,69.0,27.0,63.0,15,3.0,27.0,93.0,51,75.0,15.0,21.0,69.0,93.0,33,63,27,15.0,15.0,27.0,75.0,27.0,15.0,75.0,1,1,1,1,46
918,雲品,觀光餐旅,2748,81.0,81.0,63.0,45.0,93.0,27,9.0,45.0,69.0,57,81.0,81.0,57.0,75.0,63.0,27,69,9,3.0,69.0,21.0,81.0,9.0,57.0,63.0,1,1,1,1,53
919,八方雲集,觀光餐旅,2753,93.0,93.0,99.0,3.0,27.0,51,57.0,57.0,57.0,87,87.0,9.0,33.0,81.0,39.0,51,87,51,63.0,51.0,15.0,87.0,3.0,21.0,45.0,1,1,1,1,54
920,鳳凰,觀光餐旅,5706,3.0,3.0,15.0,69.0,99.0,87,81.0,9.0,15.0,69,93.0,87.0,9.0,87.0,69.0,21,75,87,93.0,81.0,9.0,93.0,87.0,9.0,15.0,1,1,1,1,55
921,新天地,觀光餐旅,8940,87.0,87.0,33.0,87.0,75.0,75,39.0,81.0,99.0,45,57.0,27.0,87.0,57.0,51.0,75,3,57,45.0,99.0,45.0,57.0,51.0,51.0,87.0,1,1,1,1,62
922,好樂迪,觀光餐旅,9943,15.0,21.0,51.0,21.0,15.0,33,15.0,51.0,45.0,3,3.0,63.0,15.0,9.0,27.0,15,9,3,9.0,9.0,87.0,3.0,15.0,27.0,33.0,1,1,1,1,24
923,彰銀,金融保險業,2801,75.0,69.0,81.0,12.0,36.0,69,81.0,42.0,66.0,84,72.0,21.0,39.0,24.0,39.0,72,42,45,24.0,57.0,99.0,99.0,30.0,48.0,90.0,1,1,1,1,57
924,京城銀,金融保險業,2809,6.0,6.0,0.0,93.0,84.0,63,39.0,66.0,72.0,81,99.0,60.0,69.0,96.0,45.0,96,36,96,99.0,24.0,45.0,45.0,96.0,90.0,6.0,1,1,1,1,60
925,台中銀,金融保險業,2812,33.0,33.0,24.0,66.0,30.0,36,30.0,75.0,3.0,51,60.0,69.0,72.0,69.0,3.0,42,72,27,39.0,96.0,42.0,42.0,87.0,57.0,9.0,1,1,1,1,47
926,旺旺保,金融保險業,2816,24.0,24.0,15.0,87.0,45.0,75,3.0,81.0,39.0,3,57.0,99.0,84.0,51.0,93.0,66,6,60,69.0,33.0,39.0,39.0,93.0,66.0,15.0,1,1,1,1,51
927,華票,金融保險業,2820,90.0,87.0,99.0,3.0,9.0,96,93.0,93.0,93.0,9,54.0,84.0,93.0,81.0,81.0,51,9,30,36.0,90.0,36.0,36.0,63.0,99.0,96.0,1,1,1,1,64
928,台產,金融保險業,2832,15.0,21.0,18.0,84.0,24.0,66,15.0,78.0,0.0,33,63.0,87.0,96.0,75.0,0.0,45,12,12,9.0,30.0,33.0,33.0,81.0,81.0,12.0,1,1,1,1,41
929,臺企銀,金融保險業,2834,57.0,57.0,63.0,24.0,72.0,21,36.0,33.0,9.0,48,69.0,39.0,42.0,42.0,51.0,15,96,33,63.0,84.0,30.0,30.0,18.0,84.0,42.0,1,1,1,1,46
930,高雄銀,金融保險業,2836,60.0,60.0,45.0,36.0,93.0,51,18.0,63.0,48.0,45,84.0,66.0,66.0,60.0,27.0,33,15,90,96.0,9.0,24.0,24.0,78.0,78.0,69.0,1,1,1,1,54
931,聯邦銀,金融保險業,2838,0.0,0.0,3.0,96.0,69.0,3,0.0,51.0,60.0,27,81.0,81.0,81.0,72.0,18.0,69,18,36,27.0,54.0,3.0,3.0,54.0,45.0,60.0,1,1,1,1,40
932,遠東銀,金融保險業,2845,54.0,51.0,36.0,48.0,33.0,87,84.0,48.0,15.0,42,87.0,57.0,51.0,48.0,9.0,60,0,18,15.0,12.0,21.0,21.0,48.0,42.0,33.0,1,1,1,1,41
933,安泰銀,金融保險業,2849,21.0,27.0,12.0,75.0,96.0,30,9.0,57.0,54.0,21,90.0,72.0,57.0,57.0,30.0,57,21,21,21.0,78.0,18.0,18.0,72.0,69.0,66.0,1,1,1,1,46
934,新產,金融保險業,2850,36.0,48.0,42.0,63.0,12.0,93,99.0,87.0,96.0,18,45.0,93.0,87.0,84.0,36.0,54,24,72,78.0,3.0,15.0,15.0,66.0,75.0,81.0,1,1,1,1,57
935,中再保,金融保險業,2851,96.0,96.0,66.0,6.0,81.0,78,12.0,96.0,99.0,15,42.0,96.0,99.0,78.0,96.0,75,27,39,30.0,39.0,12.0,12.0,69.0,93.0,99.0,1,1,1,1,62
936,第一保,金融保險業,2852,30.0,30.0,27.0,72.0,6.0,57,21.0,84.0,42.0,0,48.0,78.0,78.0,87.0,21.0,30,30,78,81.0,63.0,9.0,9.0,90.0,51.0,87.0,1,1,1,1,48
937,統一證,金融保險業,2855,39.0,36.0,33.0,81.0,27.0,33,6.0,72.0,24.0,54,36.0,75.0,75.0,66.0,12.0,12,75,3,3.0,21.0,6.0,6.0,84.0,72.0,0.0,1,1,1,1,38
938,三商壽,金融保險業,2867,9.0,9.0,9.0,78.0,78.0,72,57.0,39.0,87.0,39,24.0,51.0,45.0,93.0,87.0,63,33,81,72.0,36.0,48.0,48.0,21.0,87.0,54.0,1,1,1,1,53
939,華南金,金融保險業,2880,66.0,66.0,69.0,27.0,87.0,15,42.0,15.0,51.0,36,75.0,24.0,30.0,30.0,60.0,9,69,6,12.0,18.0,51.0,51.0,3.0,39.0,84.0,1,1,1,1,41
940,富邦金,金融保險業,2881,27.0,18.0,72.0,45.0,57.0,9,45.0,3.0,36.0,57,30.0,3.0,3.0,18.0,90.0,24,99,87,87.0,15.0,54.0,54.0,6.0,9.0,51.0,1,1,1,1,40
941,國泰金,金融保險業,2882,18.0,15.0,75.0,33.0,51.0,0,69.0,0.0,33.0,90,3.0,0.0,0.0,3.0,15.0,27,84,24,45.0,6.0,57.0,57.0,39.0,6.0,18.0,1,1,1,1,31
942,凱基金,金融保險業,2883,42.0,39.0,48.0,57.0,33.0,12,63.0,21.0,12.0,60,18.0,42.0,15.0,27.0,63.0,84,39,99,90.0,42.0,60.0,60.0,24.0,18.0,45.0,1,1,1,1,45
943,玉山金,金融保險業,2884,45.0,42.0,39.0,30.0,42.0,27,51.0,18.0,63.0,93,0.0,27.0,18.0,21.0,57.0,39,90,51,42.0,99.0,63.0,63.0,9.0,15.0,75.0,1,1,1,1,45
944,元大金,金融保險業,2885,69.0,72.0,51.0,42.0,66.0,42,75.0,36.0,6.0,63,9.0,30.0,27.0,39.0,48.0,78,66,75,66.0,66.0,66.0,66.0,27.0,21.0,3.0,1,1,1,1,48
945,兆豐金,金融保險業,2886,99.0,84.0,93.0,21.0,75.0,6,27.0,27.0,27.0,24,27.0,18.0,36.0,12.0,66.0,15,93,9,6.0,69.0,69.0,69.0,51.0,30.0,39.0,1,1,1,1,44
946,台新金,金融保險業,2887,48.0,45.0,57.0,51.0,90.0,90,87.0,45.0,75.0,87,15.0,33.0,21.0,36.0,69.0,87,45,57,60.0,72.0,72.0,72.0,15.0,12.0,57.0,1,1,1,1,56
947,新光金,金融保險業,2888,12.0,12.0,21.0,69.0,60.0,45,96.0,6.0,69.0,96,93.0,6.0,9.0,33.0,75.0,15,48,69,84.0,48.0,75.0,75.0,0.0,0.0,24.0,1,1,1,1,46
948,國票金,金融保險業,2889,51.0,54.0,30.0,90.0,3.0,99,90.0,60.0,57.0,30,96.0,54.0,60.0,54.0,33.0,36,78,54,48.0,45.0,78.0,78.0,75.0,60.0,63.0,1,1,1,1,59
949,永豐金,金融保險業,2890,63.0,63.0,54.0,39.0,39.0,24,48.0,30.0,30.0,99,33.0,36.0,33.0,9.0,54.0,90,51,66,54.0,75.0,81.0,81.0,12.0,24.0,30.0,1,1,1,1,49
950,中信金,金融保險業,2891,72.0,78.0,96.0,18.0,48.0,18,54.0,9.0,18.0,66,66.0,9.0,6.0,0.0,78.0,93,63,63,57.0,81.0,84.0,84.0,36.0,3.0,27.0,1,1,1,1,49
951,第一金,金融保險業,2892,81.0,81.0,78.0,15.0,99.0,39,66.0,24.0,21.0,69,6.0,15.0,24.0,63.0,72.0,18,87,0,0.0,60.0,87.0,87.0,33.0,33.0,48.0,1,1,1,1,48
952,王道銀行,金融保險業,2897,84.0,93.0,60.0,54.0,63.0,54,33.0,69.0,81.0,72,21.0,63.0,63.0,45.0,99.0,21,57,48,51.0,87.0,90.0,90.0,60.0,63.0,36.0,1,1,1,1,62
953,上海商銀,金融保險業,5876,93.0,90.0,84.0,9.0,15.0,60,60.0,54.0,78.0,6,12.0,45.0,48.0,15.0,6.0,81,60,93,93.0,93.0,93.0,93.0,45.0,36.0,72.0,1,1,1,1,57
954,合庫金,金融保險業,5880,87.0,75.0,90.0,0.0,21.0,48,78.0,12.0,45.0,75,78.0,12.0,12.0,6.0,42.0,15,81,15,33.0,27.0,96.0,96.0,42.0,27.0,78.0,1,1,1,1,48
955,群益證,金融保險業,6005,3.0,3.0,6.0,99.0,54.0,81,72.0,99.0,90.0,78,39.0,48.0,54.0,90.0,24.0,48,54,84,75.0,0.0,27.0,27.0,57.0,54.0,21.0,1,1,1,1,51
956,群益期,金融保險業,6024,78.0,99.0,87.0,60.0,18.0,84,24.0,90.0,84.0,12,51.0,90.0,90.0,99.0,84.0,99,3,42,18.0,51.0,0.0,0.0,99.0,96.0,93.0,1,1,1,1,62
958,一零四,數位雲端,3130,74.0,74.0,99.0,24.0,49.0,49,24.0,74.0,24.0,49,99.0,74.0,74.0,74.0,99.0,99,99,74,74.0,99.0,74.0,99.0,99.0,74.0,24.0,1,1,1,1,71
959,浪凡,數位雲端,6165,99.0,99.0,24.0,99.0,99.0,99,99.0,49.0,74.0,24,74.0,49.0,49.0,49.0,49.0,74,74,24,24.0,24.0,99.0,74.0,74.0,49.0,74.0,1,1,1,1,65
960,伊雲谷,數位雲端,6689,49.0,49.0,74.0,49.0,24.0,74,74.0,99.0,49.0,74,49.0,99.0,99.0,99.0,74.0,49,49,49,49.0,74.0,49.0,49.0,49.0,99.0,49.0,1,1,1,1,64
961,富邦媒,數位雲端,8454,24.0,24.0,49.0,74.0,74.0,24,49.0,24.0,99.0,99,24.0,24.0,24.0,24.0,24.0,24,24,99,99.0,49.0,24.0,24.0,24.0,24.0,99.0,1,1,1,1,46
962,上緯投控,綠能環保,3708,99.0,99.0,19.0,91.0,91.0,43,27.0,59.0,51.0,51,43.0,51.0,59.0,75.0,51.0,43,99,99,99.0,99.0,99.0,27.0,59.0,59.0,27.0,1,1,1,1,65
963,鋼聯,綠能環保,6581,51.0,51.0,59.0,27.0,67.0,99,99.0,51.0,91.0,91,59.0,11.0,51.0,19.0,67.0,11,91,59,59.0,43.0,91.0,3.0,3.0,3.0,11.0,1,1,1,1,51
964,基士德-KY,綠能環保,6641,35.0,35.0,35.0,67.0,91.0,35,35.0,67.0,27.0,83,3.0,67.0,67.0,59.0,75.0,99,67,51,35.0,91.0,83.0,83.0,99.0,91.0,91.0,1,1,1,1,63
965,森崴能源,綠能環保,6806,27.0,27.0,43.0,51.0,51.0,91,91.0,91.0,3.0,75,99.0,99.0,91.0,83.0,11.0,91,59,43,43.0,35.0,75.0,75.0,91.0,99.0,51.0,1,1,1,1,64
966,雲豹能源,綠能環保,6869,91.0,83.0,83.0,19.0,59.0,83,83.0,83.0,59.0,43,11.0,75.0,83.0,91.0,83.0,83,83,35,27.0,11.0,67.0,11.0,11.0,11.0,19.0,1,1,1,1,55
967,泓德能源,綠能環保,6873,75.0,91.0,91.0,11.0,99.0,75,75.0,99.0,83.0,67,51.0,83.0,99.0,99.0,91.0,75,51,27,19.0,27.0,59.0,67.0,83.0,83.0,83.0,1,1,1,1,71
968,日友,綠能環保,8341,59.0,59.0,75.0,35.0,35.0,19,19.0,27.0,43.0,35,91.0,3.0,43.0,11.0,19.0,67,43,91,91.0,83.0,51.0,51.0,51.0,51.0,35.0,1,1,1,1,47
969,可寧衛,綠能環保,8422,43.0,43.0,51.0,59.0,19.0,11,3.0,3.0,99.0,99,83.0,35.0,11.0,27.0,99.0,35,75,83,83.0,75.0,43.0,91.0,19.0,19.0,99.0,1,1,1,1,52
970,昶昕,綠能環保,8438,11.0,11.0,27.0,75.0,83.0,11,11.0,43.0,35.0,59,35.0,59.0,27.0,51.0,59.0,27,35,3,3.0,67.0,35.0,19.0,67.0,67.0,43.0,1,1,1,1,39
971,山林水,綠能環保,8473,3.0,3.0,3.0,99.0,75.0,27,43.0,19.0,75.0,27,27.0,43.0,19.0,43.0,43.0,19,27,19,51.0,3.0,27.0,43.0,43.0,43.0,67.0,1,1,1,1,36
972,台境*,綠能環保,8476,67.0,67.0,67.0,43.0,27.0,67,67.0,11.0,67.0,19,67.0,27.0,35.0,35.0,35.0,59,19,11,11.0,51.0,19.0,35.0,35.0,35.0,59.0,1,1,1,1,41
973,中聯資源,綠能環保,9930,83.0,75.0,99.0,3.0,43.0,59,59.0,35.0,11.0,11,75.0,19.0,3.0,3.0,3.0,3,11,75,75.0,19.0,11.0,99.0,27.0,27.0,3.0,1,1,1,1,37
974,佳龍,綠能環保,9955,19.0,19.0,11.0,83.0,91.0,51,51.0,75.0,19.0,3,19.0,91.0,75.0,67.0,27.0,51,3,67,67.0,59.0,3.0,59.0,75.0,75.0,75.0,1,1,1,1,49
