,公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G,ESG_ByPR
700,4915,致伸,電子零組件業,23.0,33.0,4.0,81.0,93.0,15.0,56.0,39.0,26.0,28.0,64.0,92.0,92.0,92.0,92.0,55.0,2,24.0,1,93,93.0,65,97,88.0,67.0,92,78.0,70.0,70.0,91.0,58
701,4916,事欣科,電腦及週邊設備業,35.0,57.0,5.0,25.0,5.0,25.0,49.0,21.0,31.0,29.0,61.0,61.0,65.0,0.0,0.0,49.0,81,83.0,81,81,81.0,27,3,91.0,35.0,11,54.0,25.0,60.0,72.0,42
702,4919,新唐,半導體業,21.0,27.0,19.0,50.0,65.0,18.0,24.0,34.0,37.0,37.0,52.0,59.0,60.0,66.0,61.0,46.0,43,47.0,82,82,82.0,96,82,78.0,94.0,78,72.0,67.0,70.0,78.0,55
703,4927,泰鼎-KY,電子零組件業,15.0,13.0,43.0,16.0,35.0,7.0,1.0,13.0,12.0,15.0,7.0,84.0,85.0,73.0,64.0,65.0,3,23.0,94,94,94.0,88,68,78.0,66.0,80,70.0,77.0,48.0,81.0,48
704,4930,燦星網,電器電纜,29.0,22.0,36.0,36.0,78.0,57.0,22.0,50.0,29.0,29.0,78.0,64.0,64.0,57.0,57.0,22.0,71,71.0,15,8,8.0,1,8,71.0,71.0,71,51.0,25.0,60.0,65.0,43
705,4934,太極,光電業,84.0,52.0,51.0,43.0,50.0,52.0,98.0,35.0,78.0,46.0,99.0,99.0,99.0,98.0,99.0,72.0,84,81.0,96,96,96.0,39,38,92.0,45.0,57,53.0,35.0,58.0,63.0,72
706,4935,茂林-KY,光電業,66.0,67.0,56.0,42.0,63.0,70.0,40.0,89.0,71.0,82.0,38.0,79.0,79.0,65.0,72.0,87.0,53,54.0,95,95,95.0,40,37,86.0,63.0,89,57.0,25.0,63.0,77.0,68
707,4938,和碩,電腦及週邊設備業,0.0,0.0,23.0,65.0,89.0,0.0,47.0,0.0,0.0,0.0,23.0,63.0,59.0,77.0,75.0,15.0,0,39.0,79,79,79.0,91,7,65.0,5.0,85,76.0,88.0,60.0,80.0,41
708,4942,嘉彰,光電業,80.0,96.0,96.0,60.0,93.0,84.0,69.0,60.0,73.0,67.0,60.0,72.0,76.0,69.0,44.0,79.0,88,89.0,94,94,94.0,90,92,77.0,78.0,55,59.0,52.0,65.0,61.0,78
709,4943,康控-KY,電子零組件業,84.0,86.0,85.0,73.0,34.0,75.0,63.0,81.0,85.0,87.0,68.0,81.0,80.0,62.0,68.0,14.0,82,82.0,95,95,95.0,27,55,75.0,90.0,54,49.0,25.0,58.0,61.0,72
710,4949,有成精密,光電業,79.0,91.0,80.0,98.0,37.0,90.0,78.0,85.0,64.0,72.0,45.0,56.0,58.0,47.0,56.0,97.0,46,31.0,93,93,93.0,82,91,98.0,72.0,56,50.0,29.0,59.0,59.0,73
711,4952,凌通,半導體業,76.0,83.0,93.0,74.0,16.0,94.0,52.0,67.0,80.0,77.0,48.0,64.0,64.0,71.0,78.0,51.0,93,93.0,83,83,83.0,23,18,85.0,95.0,26,64.0,60.0,55.0,73.0,68
712,4956,光鋐,光電業,86.0,77.0,45.0,39.0,46.0,72.0,58.0,50.0,63.0,63.0,32.0,37.0,36.0,42.0,41.0,85.0,97,92.0,92,92,92.0,93,90,77.0,42.0,61,53.0,50.0,55.0,53.0,65
713,4958,臻鼎-KY,電子零組件業,1.0,6.0,39.0,50.0,96.0,67.0,20.0,6.0,4.0,5.0,17.0,86.0,84.0,72.0,66.0,33.0,14,48.0,96,96,96.0,28,63,85.0,93.0,94,77.0,88.0,55.0,84.0,52
714,4960,誠美材,光電業,38.0,51.0,43.0,62.0,56.0,47.0,76.0,39.0,41.0,39.0,79.0,58.0,53.0,56.0,69.0,71.0,49,45.0,33,91,91.0,59,33,84.0,36.0,79,64.0,68.0,48.0,73.0,57
715,4961,天鈺,半導體業,41.0,82.0,33.0,96.0,64.0,73.0,87.0,95.0,58.0,63.0,85.0,86.0,86.0,89.0,86.0,55.0,92,92.0,84,84,84.0,19,81,99.0,56.0,82,77.0,73.0,75.0,83.0,75
716,4967,十銓,半導體業,85.0,79.0,78.0,60.0,63.0,78.0,22.0,65.0,76.0,75.0,25.0,33.0,32.0,30.0,31.0,98.0,91,91.0,85,85,85.0,22,17,91.0,33.0,24,58.0,34.0,68.0,69.0,60
717,4968,立積,半導體業,81.0,85.0,90.0,85.0,15.0,77.0,57.0,74.0,74.0,74.0,73.0,62.0,62.0,63.0,60.0,27.0,48,28.0,86,86,86.0,75,79,82.0,70.0,81,67.0,45.0,65.0,85.0,68
718,4976,佳凌,光電業,67.0,59.0,52.0,53.0,64.0,64.0,67.0,70.0,92.0,83.0,37.0,36.0,37.0,37.0,48.0,64.0,57,47.0,91,90,90.0,80,32,77.0,74.0,73,48.0,26.0,60.0,57.0,63
719,4977,眾達-KY,通信網路業,27.0,35.0,31.0,49.0,83.0,39.0,49.0,31.0,39.0,41.0,63.0,51.0,59.0,55.0,63.0,19.0,97,75.0,87,87,87.0,23,61,71.0,93.0,39,60.0,35.0,60.0,64.0,56
720,4989,榮科,電子零組件業,83.0,20.0,40.0,10.0,27.0,26.0,33.0,28.0,77.0,49.0,58.0,58.0,52.0,69.0,81.0,40.0,81,81.0,97,97,97.0,39,54,76.0,59.0,51,63.0,69.0,50.0,69.0,57
721,4994,傳奇,資訊服務業,18.0,81.0,63.0,36.0,36.0,72.0,45.0,45.0,54.0,45.0,18.0,36.0,36.0,27.0,27.0,90.0,81,81.0,45,45,45.0,18,72,72.0,27.0,36,73.0,28.0,85.0,72.0,48
722,4999,鑫禾,電子零組件業,59.0,70.0,74.0,24.0,33.0,63.0,25.0,96.0,81.0,85.0,62.0,17.0,18.0,19.0,17.0,42.0,80,80.0,98,98,98.0,62,59,81.0,16.0,50,64.0,63.0,65.0,63.0,58
723,5007,三星,鋼鐵工業,75.0,39.0,33.0,63.0,66.0,66.0,30.0,57.0,69.0,78.0,36.0,60.0,63.0,60.0,63.0,51.0,33,63.0,96,96,96.0,51,66,72.0,93.0,54,57.0,60.0,48.0,64.0,63
724,5203,訊連,資訊服務業,90.0,63.0,54.0,18.0,27.0,54.0,63.0,36.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,9.0,72,72.0,36,36,36.0,36,36,54.0,45.0,99,67.0,35.0,68.0,73.0,52
725,5215,科嘉-KY,電腦及週邊設備業,97.0,99.0,97.0,87.0,0.0,21.0,0.0,3.0,17.0,15.0,0.0,0.0,1.0,0.0,5.0,0.0,5,5.0,77,77,77.0,75,75,57.0,89.0,17,48.0,25.0,60.0,56.0,38
726,5222,全訊,半導體業,62.0,68.0,39.0,56.0,14.0,53.0,50.0,54.0,59.0,62.0,55.0,38.0,38.0,32.0,34.0,20.0,90,90.0,87,87,87.0,94,78,79.0,43.0,45,57.0,47.0,65.0,58.0,58
727,5225,東科-KY,其他電子業,35.0,37.0,29.0,31.0,27.0,27.0,25.0,41.0,41.0,41.0,43.0,57.0,57.0,55.0,49.0,71.0,43,45.0,93,93,93.0,23,43,79.0,91.0,35,57.0,35.0,58.0,73.0,50
728,5234,達興材料,光電業,51.0,81.0,55.0,85.0,59.0,63.0,91.0,40.0,59.0,59.0,36.0,98.0,98.0,99.0,96.0,76.0,75,60.0,90,89,89.0,61,96,77.0,56.0,72,64.0,68.0,58.0,66.0,74
729,5243,乙盛-KY,光電業,59.0,78.0,98.0,68.0,78.0,54.0,42.0,49.0,45.0,47.0,50.0,84.0,84.0,75.0,71.0,77.0,35,43.0,89,88,88.0,43,51,77.0,38.0,88,51.0,25.0,55.0,68.0,65
730,5244,弘凱,光電業,93.0,89.0,89.0,34.0,94.0,83.0,35.0,84.0,97.0,97.0,34.0,94.0,94.0,95.0,94.0,39.0,74,36.0,88,87,87.0,79,79,77.0,59.0,86,51.0,25.0,60.0,63.0,77
731,5258,虹堡,電腦及週邊設備業,55.0,69.0,21.0,7.0,31.0,81.0,85.0,81.0,43.0,43.0,47.0,0.0,0.0,0.0,0.0,71.0,41,0.0,75,75,75.0,33,29,57.0,0.0,47,53.0,25.0,73.0,60.0,41
732,5269,祥碩,半導體業,83.0,84.0,55.0,91.0,37.0,85.0,85.0,84.0,63.0,66.0,76.0,96.0,96.0,93.0,90.0,43.0,89,89.0,88,88,88.0,21,16,76.0,67.0,85,63.0,60.0,55.0,71.0,74
733,5283,禾聯碩,電器電纜,57.0,36.0,57.0,8.0,71.0,78.0,50.0,22.0,50.0,57.0,71.0,29.0,29.0,29.0,29.0,57.0,15,29.0,8,1,1.0,57,1,50.0,36.0,1,46.0,25.0,53.0,56.0,36
735,5285,界霖,半導體業,57.0,56.0,37.0,53.0,90.0,47.0,37.0,41.0,77.0,53.0,49.0,18.0,20.0,15.0,16.0,93.0,38,21.0,89,80,80.0,20,43,76.0,96.0,29,63.0,53.0,63.0,71.0,51
736,5288,豐祥-KY,電機機械,17.0,21.0,11.0,11.0,7.0,21.0,33.0,7.0,11.0,11.0,15.0,37.0,37.0,41.0,41.0,25.0,27,57.0,9,63,63.0,29,49,75.0,35.0,91,67.0,58.0,55.0,83.0,32
737,5292,華懋,綠能環保,93.0,93.0,75.0,99.0,87.0,69.0,93.0,99.0,93.0,93.0,63.0,45.0,51.0,51.0,63.0,45.0,99,99.0,93,93,93.0,51,51,81.0,15.0,21,59.0,25.0,71.5,63.5,73
738,5306,桂盟,運動休閒,93.0,81.0,81.0,3.0,9.0,81.0,27.0,93.0,93.0,93.0,45.0,39.0,39.0,63.0,75.0,57.0,99,81.0,39,39,39.0,9,9,87.0,93.0,69,77.0,38.0,80.0,83.0,59
739,5388,中磊,通信網路業,41.0,23.0,13.0,83.0,95.0,23.0,69.0,21.0,17.0,17.0,45.0,81.0,87.0,61.0,39.0,55.0,25,29.0,85,85,85.0,57,75,79.0,33.0,89,73.0,53.0,80.0,72.0,54
740,5434,崇越,電子通路業,34.0,49.0,4.0,44.0,94.0,49.0,64.0,79.0,49.0,49.0,99.0,94.0,99.0,99.0,94.0,49.0,84,84.0,74,74,74.0,74,24,79.0,94.0,84,74.0,42.0,85.0,80.0,69
741,5469,瀚宇博,電子零組件業,21.0,46.0,99.0,45.0,37.0,23.0,84.0,14.0,45.0,21.0,90.0,51.0,53.0,59.0,56.0,44.0,25,12.0,89,77,77.0,64,83,88.0,9.0,57,61.0,66.0,48.0,67.0,53
742,5471,松翰,半導體業,42.0,81.0,32.0,64.0,59.0,84.0,95.0,91.0,99.0,99.0,97.0,61.0,61.0,65.0,68.0,59.0,88,88.0,90,89,89.0,74,56,76.0,42.0,86,60.0,66.0,43.0,68.0,74
743,5484,慧友,光電業,72.0,39.0,79.0,90.0,40.0,97.0,84.0,90.0,98.0,98.0,96.0,47.0,46.0,52.0,59.0,73.0,96,74.0,87,86,86.0,32,53,86.0,50.0,68,63.0,65.0,65.0,59.0,72
744,5515,建國,建材營造,35.0,53.0,17.0,11.0,67.0,67.0,53.0,71.0,47.0,41.0,59.0,13.0,13.0,47.0,33.0,55.0,0,0.0,73,71,71.0,95,43,55.0,49.0,85,62.0,58.0,55.0,71.0,47
745,5519,隆大,建材營造,55.0,61.0,93.0,19.0,65.0,45.0,85.0,69.0,71.0,69.0,81.0,75.0,73.0,75.0,83.0,31.0,75,75.0,71,69,69.0,43,69,55.0,91.0,87,52.0,31.0,63.0,61.0,67
746,5521,工信,建材營造,27.0,41.0,0.0,55.0,63.0,35.0,37.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73,73.0,69,67,67.0,45,71,71.0,93.0,51,57.0,45.0,48.0,73.0,41
747,5522,遠雄,建材營造,37.0,27.0,5.0,13.0,61.0,21.0,49.0,65.0,19.0,17.0,41.0,89.0,93.0,89.0,93.0,79.0,71,71.0,67,65,65.0,49,47,71.0,0.0,89,58.0,40.0,55.0,75.0,54
748,5525,順天,建材營造,49.0,63.0,99.0,81.0,59.0,47.0,63.0,63.0,77.0,75.0,79.0,79.0,87.0,91.0,89.0,71.0,69,69.0,65,63,63.0,97,53,59.0,1.0,45,59.0,34.0,90.0,55.0,68
749,5531,鄉林,建材營造,47.0,65.0,31.0,69.0,57.0,53.0,19.0,61.0,59.0,55.0,61.0,3.0,3.0,7.0,9.0,87.0,11,3.0,63,61,61.0,47,55,87.0,5.0,43,61.0,43.0,63.0,73.0,43
750,5533,皇鼎,建材營造,97.0,85.0,57.0,89.0,55.0,83.0,75.0,59.0,65.0,81.0,47.0,57.0,33.0,37.0,47.0,99.0,67,67.0,61,59,59.0,57,57,81.0,95.0,41,57.0,31.0,85.0,55.0,66
751,5534,長虹,建材營造,79.0,95.0,71.0,77.0,53.0,81.0,23.0,57.0,41.0,33.0,53.0,81.0,85.0,71.0,87.0,65.0,65,65.0,59,57,57.0,79,75,79.0,43.0,39,49.0,25.0,70.0,52.0,64
752,5538,東明-KY,鋼鐵工業,78.0,51.0,18.0,78.0,99.0,33.0,33.0,27.0,96.0,57.0,60.0,36.0,27.0,33.0,30.0,93.0,90,96.0,57,57,57.0,18,96,57.0,18.0,57,49.0,28.0,70.0,56.0,56
753,5546,永固-KY,建材營造,73.0,0.0,77.0,23.0,51.0,27.0,41.0,55.0,27.0,21.0,0.0,7.0,5.0,19.0,21.0,73.0,63,63.0,57,55,55.0,35,61,87.0,13.0,37,52.0,25.0,60.0,66.0,40
754,5607,遠雄港,航運業,87.0,39.0,71.0,99.0,35.0,87.0,59.0,3.0,95.0,31.0,63.0,95.0,95.0,31.0,31.0,71.0,55,27.0,87,87,87.0,11,67,71.0,0.0,7,59.0,28.0,75.0,59.0,57
755,5608,四維航,航運業,23.0,95.0,87.0,0.0,39.0,71.0,11.0,91.0,75.0,71.0,11.0,63.0,67.0,47.0,47.0,47.0,95,95.0,91,91,91.0,7,79,99.0,95.0,91,66.0,47.0,63.0,78.0,65
756,5706,鳳凰,觀光餐旅,45.0,33.0,93.0,51.0,75.0,57.0,63.0,93.0,45.0,45.0,51.0,63.0,63.0,99.0,93.0,15.0,87,87.0,93,93,93.0,69,51,21.0,87.0,69,72.0,25.0,93.0,64.0,67
758,5876,上海商銀,金融保險業,48.0,54.0,30.0,84.0,39.0,45.0,78.0,93.0,36.0,42.0,15.0,72.0,63.0,72.0,78.0,78.0,72,93.0,93,93,93.0,39,48,24.0,63.0,27,73.0,79.0,78.0,70.0,60
759,5880,合庫金,金融保險業,15.0,21.0,6.0,45.0,45.0,15.0,60.0,96.0,24.0,24.0,57.0,75.0,66.0,69.0,81.0,9.0,15,9.0,96,96,96.0,87,90,57.0,39.0,72,78.0,62.0,70.0,85.0,52
760,5906,台南-KY,貿易百貨,63.0,45.0,21.0,39.0,69.0,21.0,27.0,15.0,75.0,75.0,45.0,45.0,45.0,39.0,27.0,99.0,81,75.0,87,87,87.0,39,15,93.0,69.0,57,59.0,25.0,65.0,60.0,55
761,5907,大洋-KY,貿易百貨,93.0,21.0,45.0,9.0,75.0,15.0,21.0,9.0,51.0,51.0,15.0,27.0,21.0,15.0,21.0,15.0,87,87.0,93,93,93.0,45,9,69.0,39.0,63,66.0,29.0,73.0,69.0,45
762,6005,群益證,金融保險業,60.0,63.0,93.0,21.0,24.0,51.0,54.0,27.0,45.0,54.0,60.0,30.0,33.0,9.0,0.0,60.0,96,60.0,27,27,27.0,48,45,69.0,6.0,75,65.0,33.0,53.0,77.0,45
763,6024,群益期,金融保險業,96.0,90.0,99.0,66.0,48.0,87.0,39.0,0.0,84.0,87.0,87.0,63.0,78.0,51.0,39.0,15.0,99,99.0,0,0,0.0,0,3,75.0,72.0,9,78.0,40.0,83.0,83.0,53
764,6108,競國,電子零組件業,66.0,49.0,65.0,13.0,23.0,24.0,4.0,25.0,80.0,37.0,12.0,5.0,6.0,4.0,6.0,42.0,42,28.0,77,75,75.0,44,73,96.0,54.0,47,61.0,71.0,48.0,64.0,41
765,6112,邁達特,資訊服務業,27.0,18.0,9.0,90.0,9.0,36.0,9.0,27.0,81.0,90.0,90.0,54.0,54.0,63.0,45.0,72.0,63,63.0,27,27,27.0,9,9,90.0,99.0,81,77.0,46.0,73.0,86.0,49
766,6115,鎰勝,電子零組件業,54.0,42.0,55.0,43.0,41.0,79.0,61.0,38.0,73.0,65.0,51.0,39.0,44.0,33.0,24.0,56.0,79,79.0,76,52,52.0,67,52,87.0,97.0,45,66.0,55.0,70.0,70.0,57
767,6116,彩晶,光電業,36.0,35.0,38.0,36.0,48.0,36.0,41.0,34.0,35.0,34.0,52.0,55.0,57.0,78.0,78.0,63.0,36,42.0,86,85,85.0,64,87,99.0,93.0,84,62.0,64.0,30.0,84.0,58
768,6117,迎廣,電腦及週邊設備業,11.0,21.0,13.0,0.0,33.0,31.0,11.0,85.0,35.0,35.0,15.0,0.0,0.0,0.0,0.0,51.0,3,0.0,73,73,73.0,5,0,99.0,9.0,43,59.0,51.0,60.0,65.0,28
769,6120,達運,光電業,50.0,46.0,58.0,73.0,71.0,38.0,47.0,63.0,37.0,38.0,69.0,93.0,93.0,89.0,92.0,70.0,54,71.0,85,84,84.0,44,68,86.0,69.0,67,72.0,83.0,60.0,73.0,67
770,6128,上福,電腦及週邊設備業,85.0,39.0,37.0,0.0,0.0,39.0,7.0,67.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,79,81.0,71,71,71.0,65,15,87.0,41.0,19,64.0,68.0,60.0,63.0,36
771,6133,金橋,電子零組件業,64.0,53.0,67.0,67.0,72.0,93.0,50.0,18.0,18.0,19.0,16.0,50.0,50.0,29.0,25.0,26.0,78,78.0,75,74,74.0,38,51,85.0,47.0,44,50.0,28.0,70.0,51.0,52
772,6136,富爾特,通信網路業,91.0,97.0,93.0,87.0,75.0,93.0,47.0,69.0,77.0,77.0,17.0,35.0,39.0,33.0,47.0,87.0,89,47.0,83,83,83.0,25,45,81.0,95.0,43,61.0,43.0,63.0,63.0,67
773,6139,亞翔,其他電子業,59.0,87.0,81.0,95.0,29.0,91.0,93.0,87.0,77.0,83.0,93.0,85.0,87.0,77.0,55.0,33.0,33,47.0,91,91,91.0,59,45,75.0,29.0,37,55.0,34.0,80.0,53.0,70
774,6141,柏承,電子零組件業,24.0,27.0,69.0,51.0,9.0,72.0,34.0,56.0,60.0,64.0,54.0,7.0,7.0,10.0,10.0,14.0,43,7.0,54,53,53.0,37,50,75.0,81.0,43,51.0,45.0,50.0,58.0,41
775,6142,友勁,通信網路業,67.0,57.0,67.0,35.0,31.0,57.0,45.0,41.0,79.0,73.0,85.0,19.0,19.0,17.0,13.0,45.0,29,19.0,81,79,79.0,27,47,83.0,67.0,47,64.0,70.0,68.0,61.0,50
776,6152,百一,通信網路業,49.0,93.0,81.0,37.0,41.0,37.0,87.0,75.0,93.0,95.0,95.0,49.0,51.0,59.0,61.0,21.0,73,97.0,79,61,61.0,29,49,71.0,97.0,53,61.0,55.0,63.0,61.0,65
777,6153,嘉聯益,電子零組件業,12.0,25.0,58.0,30.0,19.0,14.0,17.0,21.0,28.0,26.0,23.0,14.0,15.0,22.0,27.0,30.0,18,16.0,55,54,54.0,36,49,75.0,28.0,41,71.0,70.0,68.0,75.0,31
778,6155,鈞寶,電子零組件業,93.0,69.0,72.0,31.0,80.0,53.0,11.0,73.0,78.0,82.0,25.0,2.0,2.0,2.0,5.0,69.0,35,10.0,56,55,55.0,93,48,78.0,6.0,39,58.0,50.0,60.0,63.0,47
779,6164,華興,光電業,69.0,86.0,64.0,50.0,43.0,74.0,75.0,93.0,99.0,99.0,64.0,75.0,73.0,59.0,74.0,53.0,95,97.0,83,83,83.0,96,86,80.0,49.0,63,55.0,28.0,78.0,58.0,76
780,6165,浪凡,數位雲端,83.0,83.0,67.0,67.0,83.0,83.0,83.0,83.0,35.0,35.0,83.0,51.0,51.0,19.0,19.0,67.0,99,99.0,83,83,83.0,67,99,99.0,35.0,35,50.0,25.0,55.0,58.0,68
781,6166,凌華,電腦及週邊設備業,19.0,19.0,57.0,19.0,0.0,33.0,39.0,79.0,75.0,71.0,93.0,43.0,45.0,41.0,53.0,61.0,35,0.0,69,69,69.0,67,89,93.0,21.0,41,63.0,42.0,65.0,77.0,50
782,6168,宏齊,光電業,70.0,66.0,95.0,67.0,92.0,79.0,70.0,81.0,69.0,78.0,84.0,51.0,51.0,63.0,62.0,79.0,93,96.0,68,82,82.0,31,66,77.0,73.0,80,67.0,69.0,60.0,71.0,73
783,6176,瑞儀,光電業,48.0,41.0,42.0,83.0,58.0,40.0,62.0,68.0,38.0,40.0,51.0,96.0,96.0,94.0,91.0,57.0,39,67.0,82,68,68.0,91,85,81.0,35.0,96,78.0,77.0,73.0,82.0,66
784,6177,達麗,建材營造,75.0,39.0,85.0,75.0,49.0,37.0,59.0,53.0,49.0,43.0,43.0,69.0,63.0,17.0,25.0,67.0,61,61.0,55,53,53.0,41,63,71.0,27.0,35,49.0,25.0,55.0,63.0,53
785,6183,關貿,資訊服務業,45.0,27.0,27.0,9.0,18.0,18.0,36.0,18.0,18.0,63.0,81.0,72.0,72.0,81.0,81.0,81.0,54,54.0,18,18,18.0,99,27,45.0,18.0,27,71.0,50.0,70.0,77.0,43
787,6189,豐藝,電子通路業,84.0,84.0,99.0,64.0,14.0,54.0,74.0,84.0,64.0,64.0,89.0,54.0,54.0,44.0,29.0,99.0,89,89.0,79,79,79.0,79,74,89.0,79.0,54,67.0,43.0,70.0,77.0,71
788,6191,精成科,電子零組件業,75.0,7.0,33.0,18.0,21.0,9.0,8.0,4.0,6.0,4.0,3.0,98.0,98.0,97.0,97.0,15.0,77,77.0,57,56,56.0,73,95,88.0,33.0,48,60.0,60.0,48.0,69.0,48
789,6196,帆宣,其他電子業,55.0,45.0,99.0,85.0,37.0,49.0,73.0,49.0,57.0,57.0,89.0,91.0,91.0,95.0,93.0,59.0,45,43.0,89,89,89.0,93,85,67.0,93.0,81,77.0,81.0,78.0,73.0,73
790,6197,佳必琪,電子零組件業,78.0,84.0,36.0,80.0,2.0,49.0,38.0,78.0,75.0,81.0,76.0,65.0,67.0,67.0,61.0,92.0,46,25.0,58,57,57.0,74,87,94.0,89.0,71,57.0,25.0,68.0,72.0,65
791,6201,亞弘電,其他電子業,37.0,39.0,43.0,27.0,93.0,41.0,43.0,45.0,43.0,43.0,35.0,23.0,25.0,23.0,35.0,29.0,89,95.0,87,87,87.0,29,49,79.0,47.0,41,63.0,65.0,60.0,63.0,51
792,6202,盛群,半導體業,77.0,75.0,41.0,69.0,78.0,64.0,66.0,78.0,78.0,78.0,74.0,44.0,43.0,50.0,51.0,59.0,87,87.0,91,91,91.0,53,13,83.0,74.0,75,64.0,61.0,43.0,82.0,68
793,6205,詮欣,電子零組件業,89.0,92.0,94.0,84.0,3.0,88.0,80.0,82.0,88.0,88.0,77.0,41.0,45.0,41.0,21.0,90.0,76,76.0,59,58,58.0,75,89,87.0,8.0,46,65.0,39.0,83.0,71.0,67
794,6206,飛捷,電腦及週邊設備業,45.0,41.0,75.0,17.0,55.0,59.0,3.0,35.0,37.0,37.0,53.0,1.0,5.0,5.0,0.0,69.0,77,79.0,67,67,67.0,31,19,77.0,27.0,49,69.0,43.0,83.0,79.0,42
795,6209,今國光,光電業,99.0,58.0,99.0,31.0,75.0,56.0,44.0,67.0,79.0,76.0,31.0,31.0,31.0,32.0,34.0,86.0,70,59.0,81,69,69.0,92,84,81.0,91.0,59,57.0,61.0,53.0,58.0,65
796,6213,聯茂,電子零組件業,4.0,18.0,9.0,34.0,70.0,92.0,95.0,16.0,9.0,14.0,18.0,26.0,26.0,25.0,30.0,51.0,28,35.0,60,59,59.0,31,96,91.0,79.0,97,63.0,53.0,35.0,91.0,45
797,6214,精誠,資訊服務業,81.0,9.0,18.0,99.0,99.0,9.0,99.0,9.0,36.0,18.0,99.0,27.0,27.0,45.0,36.0,54.0,27,36.0,9,9,9.0,90,63,63.0,63.0,72,73.0,73.0,63.0,82.0,46
798,6215,和椿,其他電子業,89.0,89.0,77.0,65.0,33.0,87.0,67.0,89.0,89.0,87.0,79.0,43.0,43.0,51.0,51.0,49.0,31,17.0,85,85,85.0,31,63,63.0,95.0,63,58.0,65.0,45.0,63.0,66
799,6216,居易,通信網路業,93.0,91.0,65.0,69.0,77.0,89.0,63.0,99.0,81.0,89.0,81.0,65.0,71.0,67.0,73.0,37.0,71,93.0,17,77,77.0,73,51,77.0,15.0,55,61.0,60.0,68.0,57.0,70
800,6224,聚鼎,電子零組件業,79.0,75.0,83.0,42.0,5.0,61.0,93.0,66.0,69.0,74.0,50.0,56.0,54.0,54.0,49.0,43.0,75,75.0,61,60,60.0,76,74,81.0,13.0,63,55.0,60.0,40.0,63.0,61
801,6225,天瀚,光電業,64.0,70.0,70.0,75.0,83.0,61.0,52.0,56.0,52.0,54.0,53.0,69.0,69.0,71.0,83.0,94.0,90,88.0,80,70,70.0,47,63,96.0,33.0,66,50.0,25.0,63.0,60.0,68
802,6226,光鼎,光電業,65.0,69.0,71.0,74.0,82.0,60.0,53.0,58.0,51.0,55.0,56.0,77.0,77.0,73.0,66.0,99.0,87,85.0,79,71,71.0,78,83,88.0,89.0,75,48.0,25.0,68.0,51.0,73
803,6230,尼得科超眾,電腦及週邊設備業,57.0,29.0,77.0,55.0,61.0,53.0,71.0,77.0,59.0,57.0,83.0,0.0,0.0,13.0,1.0,1.0,75,77.0,65,65,65.0,93,71,57.0,0.0,25,61.0,61.0,68.0,56.0,50
804,6235,華孚,電腦及週邊設備業,37.0,55.0,87.0,33.0,1.0,3.0,0.0,0.0,11.0,7.0,0.0,99.0,99.0,33.0,7.0,63.0,73,75.0,63,63,63.0,77,73,69.0,51.0,21,54.0,25.0,75.0,61.0,45
805,6239,力成,半導體業,22.0,20.0,22.0,37.0,81.0,21.0,36.0,22.0,22.0,22.0,33.0,26.0,27.0,33.0,29.0,73.0,20,36.0,92,92,92.0,88,76,79.0,55.0,73,72.0,77.0,63.0,77.0,47
806,6243,迅杰,半導體業,92.0,96.0,94.0,19.0,62.0,96.0,84.0,85.0,97.0,96.0,59.0,73.0,74.0,67.0,66.0,35.0,86,86.0,93,93,93.0,28,58,76.0,59.0,72,65.0,50.0,73.0,71.0,75
807,6257,矽格,半導體業,49.0,31.0,56.0,36.0,67.0,40.0,43.0,57.0,34.0,40.0,16.0,30.0,31.0,28.0,28.0,76.0,19,18.0,94,94,94.0,87,80,87.0,45.0,20,65.0,58.0,68.0,69.0,50
808,6269,台郡,電子零組件業,13.0,22.0,44.0,55.0,6.0,10.0,72.0,19.0,25.0,23.0,83.0,29.0,25.0,21.0,29.0,50.0,31,38.0,62,61,61.0,89,57,86.0,41.0,79,61.0,43.0,63.0,73.0,44
809,6271,同欣電,半導體業,44.0,32.0,52.0,40.0,49.0,27.0,25.0,33.0,29.0,31.0,35.0,39.0,40.0,41.0,33.0,29.0,32,33.0,95,95,95.0,72,54,93.0,19.0,90,60.0,53.0,45.0,77.0,48
